Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.3641517180016755,-0.421639548625247,1.05133681288018,0.605656680174789,1.04950670765434,-0.445652488021737,-0.685957094775792,0.728923816448817,0.180297771436445,-0.869121093499929,-0.472710948312187,-0.489914536636899,0.530055914485016,1.00833414863528,0.455611097123967,0.887301612982287,-0.171940017650794,-0.0984979763442614,0.0449144157322345,0.314103266365314,0.114592542022267,0.236880646946508,0.48817550419103,0.14425772361928,0.409638693513469,-0.0669349864659636,-0.333802443641755,-0.0690782495284429,-0.0097566782098124,0.04258114023303405
1.239240710630489,-0.826442452003657,2.30558048163941,0.662849296816939,3.28280824499316,1.54526343849646,-0.36039598020624,1.39904974876627,-0.0616375707441776,-2.13802442483691,-0.432292724556735,-0.642064487072225,-1.47085020794558,-0.728286130479952,-2.52153440999441,-0.505168167687733,1.47938879127517,1.5701699758128,0.709891664798374,-1.16270544495689,-0.050046162598889,-0.420522154998702,-1.35535870926147,-0.336907891254756,-0.431544102118989,0.465106701211813,-0.139948761144448,-0.0978762180837129,0.119657301770544,-0.3146478611953223
1.5631326355180848,2.12868108824077,0.374747485336239,-2.23105178790584,0.998061909826684,1.14415730912074,-0.805423030165198,0.832042277815848,-0.477513069960769,-0.163332375235021,0.351530953628501,-1.55227235547142,0.125551354152875,0.600823011863126,0.647898708380079,0.245704634584174,-0.191279918631534,-0.79348344937637,-0.235708393561143,-0.06579159127892,-0.216976826993955,0.0667293267299042,0.340538559632394,-0.146204895133781,-1.04833584990529,0.615274532288037,-0.418450426091732,-0.0274064134659893,-0.0727403770529736,-0.31980539238550226
0.6789735918762223,1.72779391102979,0.335832636770204,-0.793999162417094,3.97818298808825,0.187853894692713,-0.647337605487071,0.550669308241362,-0.215620204352478,-1.01273735875266,1.4432408408961,-0.917498641281053,-0.508763074372538,-1.04757370290578,0.611100431189688,-0.867079628584938,0.478987034188754,-0.399613951473755,-0.884430531589864,-1.59238187701414,-0.197990192765296,-0.0679284398570075,-0.411969546587493,0.224248175481135,0.325343069907671,-0.172665763158899,-0.204822996597203,-0.07024190833809,-0.0333655597352725,0.035304623360067
-0.9920779456996939,0.987364816310897,-0.364277633501819,1.30381657554207,1.39336203104301,-1.0590788917779,0.457417566014157,-0.847855828600517,0.490203596711381,0.893908348221322,0.0320018278927449,0.90858474999033,0.0833683250054647,-2.39062910082731,0.33692618668778,-0.0698766829675597,0.0753671173632468,-0.0287906348326501,0.196031657293128,-0.405827355771212,-0.247759682841495,0.0217040957295813,0.0802406549704628,0.0406862958442796,0.159416722282922,0.189049163621882,-0.388784014836459,0.0632717983755516,0.0272233186244644,-0.1935058495190022
-0.7604197267484916,-0.512664815723409,0.74360477737689,1.36949247889901,-0.0891784143916523,0.545264708200553,-0.362282257816386,1.49113763925396,-0.584768627775052,-0.0164975833407081,-0.0630911478476745,-0.200294353393209,-0.131206542059152,-0.12394307868442,-0.266842921791383,0.516461397571065,-0.154026041674296,-0.710192058791861,-0.621786253325366,-1.47225674491972,-0.164503358376033,0.0424133584193073,0.429348875887477,-0.252755458493972,0.0748300495560319,0.111948334588803,-0.578540119071186,-0.532358971326423,-0.423281162589606,-0.07416297662995427
-0.4596283441924537,1.27999227233641,-0.885949091533752,0.96323379457488,-0.653167806861108,-1.34725861915067,0.197948911568406,-1.27597069868481,0.300344374411127,-0.308181971369235,0.673510751175587,1.19807624896128,-0.185456408390204,-0.789602519306201,-0.246612568966907,-0.074444898582507,1.02694616538195,0.432094951361358,-0.902092434768767,0.418943397917586,-0.0062781418921952,0.408687488988462,1.21604679209139,-0.120512488324787,0.0677683455979303,0.41917064655226,0.0233377768266674,0.0482564797148956,0.0061495790278201,-0.31005006207229363
-0.9426549987059231,1.03986801979808,0.0374059972152885,0.483389935345617,1.51594908138616,-0.377176781403627,-0.35972578893984,0.135221764462926,-0.0424678465602128,0.286555481013362,-0.144871236501355,-0.270219008807622,0.556019496355466,-0.337985863957629,0.129115461571749,-0.0946503174607732,-0.804556108807899,0.39344469576728,-1.05523133227824,-0.506791542361053,-0.104471530417672,-0.0501859712841942,-0.0359143542775673,-0.0666803338512302,0.406628010395103,0.594594560999809,-0.337511878185907,0.0294251953734433,0.0280391919974711,-0.10942609686048704
0.9482833784562538,-0.0217018141342369,1.32939273463953,1.54777648490644,4.27785299513911,0.433892018828373,1.31608926727495,0.0231428030103506,0.237205215359813,-1.85389781735485,1.73086021467483,0.217712586367194,0.203765307991268,0.97947978444058,-0.0382597116988425,0.0179904815713152,0.226548487954446,-0.370740817196123,1.08059176590261,1.24623793639842,0.198316275517517,0.503187882975265,1.59816241499722,-0.231513130296829,-0.408218269801003,-0.818410770748233,0.531976235780851,0.138894394259382,0.224157274068966,-0.33723704819107175
0.46967888792603607,2.2444382283476,-1.64181899933145,-0.650753117774514,-1.7546284490548,-1.41748795221226,0.0777373960678603,-1.65340707055453,0.221843661527889,-0.911472156632769,1.73780010853539,0.058193322733635,-1.22075087421512,-1.48726173790052,-0.0395518675107728,-0.34547933427221,0.179567369478733,0.0830486539901411,0.727381085541594,0.313297095057826,-0.498153374840512,-0.402741350910469,-0.863690263317104,0.462540067445581,0.224092610320785,-0.641113117225678,-0.507877649538012,0.0146798891142447,-0.0449432338890919,-0.2739073628790945
